Profile,ComType,Genus,NumSpecies,InclSpecies,Tool,SpeciesDet,MissedSp,GenusDetected
complete_1,EqualReads,Scheffersomyces,5,"['Scheffersomyces xylosifermentans', 'Scheffersomyces coipomensis', 'Scheffersomyces stipitis', 'Scheffersomyces spartinae', 'Scheffersomyces amazonensis']",HMS,0,"['Scheffersomyces xylosifermentans', 'Scheffersomyces coipomensis', 'Scheffersomyces stipitis', 'Scheffersomyces spartinae', 'Scheffersomyces amazonensis']",No
complete_1,EqualReads,Scheffersomyces,5,"['Scheffersomyces xylosifermentans', 'Scheffersomyces coipomensis', 'Scheffersomyces stipitis', 'Scheffersomyces spartinae', 'Scheffersomyces amazonensis']",FunOMIC,1,"['Scheffersomyces xylosifermentans', 'Scheffersomyces coipomensis', 'Scheffersomyces spartinae', 'Scheffersomyces amazonensis']",Yes
complete_1,EqualReads,Scheffersomyces,5,"['Scheffersomyces xylosifermentans', 'Scheffersomyces coipomensis', 'Scheffersomyces stipitis', 'Scheffersomyces spartinae', 'Scheffersomyces amazonensis']",MiCoP,1,"['Scheffersomyces xylosifermentans', 'Scheffersomyces coipomensis', 'Scheffersomyces spartinae', 'Scheffersomyces amazonensis']",Yes
complete_1,EqualReads,Ogataea,5,"['Ogataea parapolymorpha', 'Ogataea philodendri', 'Ogataea angusta', 'Ogataea polymorpha', 'Ogataea haglerorum']",Kraken,1,"['Ogataea philodendri', 'Ogataea angusta', 'Ogataea polymorpha', 'Ogataea haglerorum']",Yes
complete_1,EqualReads,Ogataea,5,"['Ogataea parapolymorpha', 'Ogataea philodendri', 'Ogataea angusta', 'Ogataea polymorpha', 'Ogataea haglerorum']",Euk,1,"['Ogataea parapolymorpha', 'Ogataea angusta', 'Ogataea polymorpha', 'Ogataea haglerorum']",Yes
complete_1,EqualReads,Ogataea,5,"['Ogataea parapolymorpha', 'Ogataea philodendri', 'Ogataea angusta', 'Ogataea polymorpha', 'Ogataea haglerorum']",Metaphlan,0,"['Ogataea parapolymorpha', 'Ogataea philodendri', 'Ogataea angusta', 'Ogataea polymorpha', 'Ogataea haglerorum']",No
complete_1,EqualReads,Ogataea,5,"['Ogataea parapolymorpha', 'Ogataea philodendri', 'Ogataea angusta', 'Ogataea polymorpha', 'Ogataea haglerorum']",HMS,0,"['Ogataea parapolymorpha', 'Ogataea philodendri', 'Ogataea angusta', 'Ogataea polymorpha', 'Ogataea haglerorum']",No
complete_1,EqualReads,Ogataea,5,"['Ogataea parapolymorpha', 'Ogataea philodendri', 'Ogataea angusta', 'Ogataea polymorpha', 'Ogataea haglerorum']",FunOMIC,3,"['Ogataea angusta', 'Ogataea haglerorum']",Yes
complete_1,EqualReads,Ogataea,5,"['Ogataea parapolymorpha', 'Ogataea philodendri', 'Ogataea angusta', 'Ogataea polymorpha', 'Ogataea haglerorum']",MiCoP,2,"['Ogataea philodendri', 'Ogataea angusta', 'Ogataea haglerorum']",Yes
complete_1,EqualReads,Saccharomyces,5,"['Saccharomyces cerevisiae', 'Saccharomyces kudriavzevii', 'Saccharomyces eubayanus', 'Saccharomyces paradoxus', 'Saccharomyces mikatae']",Kraken,5,[],Yes
complete_1,EqualReads,Saccharomyces,5,"['Saccharomyces cerevisiae', 'Saccharomyces kudriavzevii', 'Saccharomyces eubayanus', 'Saccharomyces paradoxus', 'Saccharomyces mikatae']",Euk,3,"['Saccharomyces kudriavzevii', 'Saccharomyces paradoxus']",Yes
complete_1,EqualReads,Saccharomyces,5,"['Saccharomyces cerevisiae', 'Saccharomyces kudriavzevii', 'Saccharomyces eubayanus', 'Saccharomyces paradoxus', 'Saccharomyces mikatae']",Metaphlan,2,"['Saccharomyces cerevisiae', 'Saccharomyces kudriavzevii', 'Saccharomyces eubayanus']",Yes
complete_1,EqualReads,Saccharomyces,5,"['Saccharomyces cerevisiae', 'Saccharomyces kudriavzevii', 'Saccharomyces eubayanus', 'Saccharomyces paradoxus', 'Saccharomyces mikatae']",HMS,0,"['Saccharomyces cerevisiae', 'Saccharomyces kudriavzevii', 'Saccharomyces eubayanus', 'Saccharomyces paradoxus', 'Saccharomyces mikatae']",No
complete_1,EqualReads,Saccharomyces,5,"['Saccharomyces cerevisiae', 'Saccharomyces kudriavzevii', 'Saccharomyces eubayanus', 'Saccharomyces paradoxus', 'Saccharomyces mikatae']",FunOMIC,4,['Saccharomyces mikatae'],Yes
complete_1,EqualReads,Saccharomyces,5,"['Saccharomyces cerevisiae', 'Saccharomyces kudriavzevii', 'Saccharomyces eubayanus', 'Saccharomyces paradoxus', 'Saccharomyces mikatae']",MiCoP,2,"['Saccharomyces kudriavzevii', 'Saccharomyces paradoxus', 'Saccharomyces mikatae']",Yes
complete_1,EqualReads,Kazachstania,4,"['Huiozyma naganishii', 'Maudiozyma barnettii', 'Kazachstania africana', 'Arxiozyma heterogenica']",Kraken,2,"['Maudiozyma barnettii', 'Arxiozyma heterogenica']",Yes
complete_1,EqualReads,Kazachstania,4,"['Huiozyma naganishii', 'Maudiozyma barnettii', 'Kazachstania africana', 'Arxiozyma heterogenica']",Euk,1,"['Huiozyma naganishii', 'Maudiozyma barnettii', 'Arxiozyma heterogenica']",Yes
complete_1,EqualReads,Kazachstania,4,"['Huiozyma naganishii', 'Maudiozyma barnettii', 'Kazachstania africana', 'Arxiozyma heterogenica']",Metaphlan,0,"['Huiozyma naganishii', 'Maudiozyma barnettii', 'Kazachstania africana', 'Arxiozyma heterogenica']",No
complete_1,EqualReads,Kazachstania,4,"['Huiozyma naganishii', 'Maudiozyma barnettii', 'Kazachstania africana', 'Arxiozyma heterogenica']",HMS,0,"['Huiozyma naganishii', 'Maudiozyma barnettii', 'Kazachstania africana', 'Arxiozyma heterogenica']",No
complete_1,EqualReads,Kazachstania,4,"['Huiozyma naganishii', 'Maudiozyma barnettii', 'Kazachstania africana', 'Arxiozyma heterogenica']",FunOMIC,1,"['Huiozyma naganishii', 'Maudiozyma barnettii', 'Arxiozyma heterogenica']",Yes
complete_1,EqualReads,Kazachstania,4,"['Huiozyma naganishii', 'Maudiozyma barnettii', 'Kazachstania africana', 'Arxiozyma heterogenica']",MiCoP,2,"['Maudiozyma barnettii', 'Arxiozyma heterogenica']",Yes
complete_1,EqualReads,Neurospora,4,"['Neurospora hispaniola', 'Neurospora tetrasperma', 'Neurospora crassa', 'Neurospora tetraspora']",Kraken,1,"['Neurospora hispaniola', 'Neurospora tetrasperma', 'Neurospora tetraspora']",Yes
complete_1,EqualReads,Neurospora,4,"['Neurospora hispaniola', 'Neurospora tetrasperma', 'Neurospora crassa', 'Neurospora tetraspora']",Euk,1,"['Neurospora hispaniola', 'Neurospora crassa', 'Neurospora tetraspora']",Yes
complete_1,EqualReads,Neurospora,4,"['Neurospora hispaniola', 'Neurospora tetrasperma', 'Neurospora crassa', 'Neurospora tetraspora']",Metaphlan,0,"['Neurospora hispaniola', 'Neurospora tetrasperma', 'Neurospora crassa', 'Neurospora tetraspora']",No
complete_1,EqualReads,Neurospora,4,"['Neurospora hispaniola', 'Neurospora tetrasperma', 'Neurospora crassa', 'Neurospora tetraspora']",HMS,0,"['Neurospora hispaniola', 'Neurospora tetrasperma', 'Neurospora crassa', 'Neurospora tetraspora']",No
complete_1,EqualReads,Neurospora,4,"['Neurospora hispaniola', 'Neurospora tetrasperma', 'Neurospora crassa', 'Neurospora tetraspora']",FunOMIC,4,[],Yes
complete_1,EqualReads,Neurospora,4,"['Neurospora hispaniola', 'Neurospora tetrasperma', 'Neurospora crassa', 'Neurospora tetraspora']",MiCoP,2,"['Neurospora hispaniola', 'Neurospora tetraspora']",Yes
complete_1,EqualReads,Pneumocystis,3,"['Pneumocystis murina', 'Pneumocystis carinii', 'Pneumocystis jirovecii']",Kraken,0,"['Pneumocystis murina', 'Pneumocystis carinii', 'Pneumocystis jirovecii']",No
complete_1,EqualReads,Pneumocystis,3,"['Pneumocystis murina', 'Pneumocystis carinii', 'Pneumocystis jirovecii']",Euk,2,['Pneumocystis murina'],Yes
complete_1,EqualReads,Pneumocystis,3,"['Pneumocystis murina', 'Pneumocystis carinii', 'Pneumocystis jirovecii']",Metaphlan,3,[],Yes
complete_1,EqualReads,Pneumocystis,3,"['Pneumocystis murina', 'Pneumocystis carinii', 'Pneumocystis jirovecii']",HMS,1,"['Pneumocystis murina', 'Pneumocystis carinii']",Yes
complete_1,EqualReads,Pneumocystis,3,"['Pneumocystis murina', 'Pneumocystis carinii', 'Pneumocystis jirovecii']",FunOMIC,3,[],Yes
complete_1,EqualReads,Pneumocystis,3,"['Pneumocystis murina', 'Pneumocystis carinii', 'Pneumocystis jirovecii']",MiCoP,3,[],Yes
complete_1,EqualReads,Wallemia,2,"['Wallemia mellicola', 'Wallemia ichthyophaga']",Kraken,0,"['Wallemia mellicola', 'Wallemia ichthyophaga']",No
complete_1,EqualReads,Wallemia,2,"['Wallemia mellicola', 'Wallemia ichthyophaga']",Euk,1,['Wallemia mellicola'],Yes
complete_1,EqualReads,Wallemia,2,"['Wallemia mellicola', 'Wallemia ichthyophaga']",Metaphlan,0,"['Wallemia mellicola', 'Wallemia ichthyophaga']",No
complete_1,EqualReads,Wallemia,2,"['Wallemia mellicola', 'Wallemia ichthyophaga']",HMS,0,"['Wallemia mellicola', 'Wallemia ichthyophaga']",No
complete_1,EqualReads,Wallemia,2,"['Wallemia mellicola', 'Wallemia ichthyophaga']",FunOMIC,2,[],Yes
complete_1,EqualReads,Wallemia,2,"['Wallemia mellicola', 'Wallemia ichthyophaga']",MiCoP,2,[],Yes
complete_1,EqualReads,Penicillium,2,"['Penicillium chrysogenum', 'Penicillium rubens']",Kraken,0,"['Penicillium chrysogenum', 'Penicillium rubens']",Yes
complete_1,EqualReads,Penicillium,2,"['Penicillium chrysogenum', 'Penicillium rubens']",Euk,1,['Penicillium rubens'],Yes
complete_1,EqualReads,Penicillium,2,"['Penicillium chrysogenum', 'Penicillium rubens']",Metaphlan,1,['Penicillium rubens'],Yes
complete_1,EqualReads,Penicillium,2,"['Penicillium chrysogenum', 'Penicillium rubens']",HMS,1,['Penicillium chrysogenum'],Yes
complete_1,EqualReads,Penicillium,2,"['Penicillium chrysogenum', 'Penicillium rubens']",FunOMIC,2,[],Yes
complete_1,EqualReads,Penicillium,2,"['Penicillium chrysogenum', 'Penicillium rubens']",MiCoP,1,['Penicillium chrysogenum'],No
complete_1,EqualReads,Rhodotorula,2,"['Rhodotorula graminis', 'Rhodotorula toruloides']",Kraken,0,"['Rhodotorula graminis', 'Rhodotorula toruloides']",No
complete_1,EqualReads,Rhodotorula,2,"['Rhodotorula graminis', 'Rhodotorula toruloides']",Euk,1,['Rhodotorula graminis'],Yes
complete_1,EqualReads,Rhodotorula,2,"['Rhodotorula graminis', 'Rhodotorula toruloides']",Metaphlan,2,[],Yes
complete_1,EqualReads,Rhodotorula,2,"['Rhodotorula graminis', 'Rhodotorula toruloides']",HMS,0,"['Rhodotorula graminis', 'Rhodotorula toruloides']",No
complete_1,EqualReads,Rhodotorula,2,"['Rhodotorula graminis', 'Rhodotorula toruloides']",FunOMIC,2,[],Yes
complete_1,EqualReads,Rhodotorula,2,"['Rhodotorula graminis', 'Rhodotorula toruloides']",MiCoP,2,[],Yes
complete_1,EqualReads,Pichia,2,"['Pichia kudriavzevii', 'Pichia membranifaciens']",Kraken,1,['Pichia membranifaciens'],Yes
complete_1,EqualReads,Pichia,2,"['Pichia kudriavzevii', 'Pichia membranifaciens']",Euk,1,['Pichia kudriavzevii'],Yes
complete_1,EqualReads,Pichia,2,"['Pichia kudriavzevii', 'Pichia membranifaciens']",Metaphlan,2,[],Yes
complete_1,EqualReads,Pichia,2,"['Pichia kudriavzevii', 'Pichia membranifaciens']",HMS,1,['Pichia membranifaciens'],Yes
complete_1,EqualReads,Pichia,2,"['Pichia kudriavzevii', 'Pichia membranifaciens']",FunOMIC,2,[],Yes
complete_1,EqualReads,Pichia,2,"['Pichia kudriavzevii', 'Pichia membranifaciens']",MiCoP,2,[],Yes
complete_1,EqualReads,Debaryomyces,2,"['Debaryomyces hansenii', 'Debaryomyces fabryi']",Kraken,1,['Debaryomyces fabryi'],Yes
complete_1,EqualReads,Debaryomyces,2,"['Debaryomyces hansenii', 'Debaryomyces fabryi']",Euk,1,['Debaryomyces hansenii'],Yes
complete_1,EqualReads,Debaryomyces,2,"['Debaryomyces hansenii', 'Debaryomyces fabryi']",Metaphlan,2,[],Yes
complete_1,EqualReads,Debaryomyces,2,"['Debaryomyces hansenii', 'Debaryomyces fabryi']",HMS,1,['Debaryomyces hansenii'],Yes
complete_1,EqualReads,Debaryomyces,2,"['Debaryomyces hansenii', 'Debaryomyces fabryi']",FunOMIC,2,[],Yes
complete_1,EqualReads,Debaryomyces,2,"['Debaryomyces hansenii', 'Debaryomyces fabryi']",MiCoP,2,[],Yes
complete_1,EqualReads,Blastomyces,2,"['Blastomyces dermatitidis', 'Blastomyces gilchristii']",Kraken,0,"['Blastomyces dermatitidis', 'Blastomyces gilchristii']",No
complete_1,EqualReads,Blastomyces,2,"['Blastomyces dermatitidis', 'Blastomyces gilchristii']",Euk,1,['Blastomyces gilchristii'],Yes
complete_1,EqualReads,Blastomyces,2,"['Blastomyces dermatitidis', 'Blastomyces gilchristii']",Metaphlan,0,"['Blastomyces dermatitidis', 'Blastomyces gilchristii']",No
complete_1,EqualReads,Blastomyces,2,"['Blastomyces dermatitidis', 'Blastomyces gilchristii']",HMS,0,"['Blastomyces dermatitidis', 'Blastomyces gilchristii']",No
complete_1,EqualReads,Blastomyces,2,"['Blastomyces dermatitidis', 'Blastomyces gilchristii']",FunOMIC,1,['Blastomyces gilchristii'],Yes
complete_1,EqualReads,Blastomyces,2,"['Blastomyces dermatitidis', 'Blastomyces gilchristii']",MiCoP,1,['Blastomyces dermatitidis'],Yes
complete_1,EqualReads,Tetrapisispora,2,"['Tetrapisispora phaffii', 'Henningerozyma blattae']",Kraken,2,[],Yes
complete_1,EqualReads,Tetrapisispora,2,"['Tetrapisispora phaffii', 'Henningerozyma blattae']",Euk,1,['Henningerozyma blattae'],Yes
complete_1,EqualReads,Tetrapisispora,2,"['Tetrapisispora phaffii', 'Henningerozyma blattae']",Metaphlan,0,"['Tetrapisispora phaffii', 'Henningerozyma blattae']",No
complete_1,EqualReads,Tetrapisispora,2,"['Tetrapisispora phaffii', 'Henningerozyma blattae']",HMS,0,"['Tetrapisispora phaffii', 'Henningerozyma blattae']",No
complete_1,EqualReads,Tetrapisispora,2,"['Tetrapisispora phaffii', 'Henningerozyma blattae']",FunOMIC,1,['Henningerozyma blattae'],Yes
complete_1,EqualReads,Tetrapisispora,2,"['Tetrapisispora phaffii', 'Henningerozyma blattae']",MiCoP,2,[],Yes
complete_1,EqualReads,Chaetomium,2,"['Chaetomium strumarium', 'Chaetomium globosum']",Kraken,0,"['Chaetomium strumarium', 'Chaetomium globosum']",No
complete_1,EqualReads,Chaetomium,2,"['Chaetomium strumarium', 'Chaetomium globosum']",Euk,1,['Chaetomium strumarium'],Yes
complete_1,EqualReads,Chaetomium,2,"['Chaetomium strumarium', 'Chaetomium globosum']",Metaphlan,0,"['Chaetomium strumarium', 'Chaetomium globosum']",No
complete_1,EqualReads,Chaetomium,2,"['Chaetomium strumarium', 'Chaetomium globosum']",HMS,0,"['Chaetomium strumarium', 'Chaetomium globosum']",No
complete_1,EqualReads,Chaetomium,2,"['Chaetomium strumarium', 'Chaetomium globosum']",FunOMIC,1,['Chaetomium strumarium'],Yes
complete_1,EqualReads,Chaetomium,2,"['Chaetomium strumarium', 'Chaetomium globosum']",MiCoP,1,['Chaetomium strumarium'],Yes
complete_1,EqualReads,Fonsecaea,2,"['Fonsecaea monophora', 'Fonsecaea nubica']",Kraken,0,"['Fonsecaea monophora', 'Fonsecaea nubica']",No
complete_1,EqualReads,Fonsecaea,2,"['Fonsecaea monophora', 'Fonsecaea nubica']",Euk,1,['Fonsecaea monophora'],Yes
complete_1,EqualReads,Fonsecaea,2,"['Fonsecaea monophora', 'Fonsecaea nubica']",Metaphlan,0,"['Fonsecaea monophora', 'Fonsecaea nubica']",No
complete_1,EqualReads,Fonsecaea,2,"['Fonsecaea monophora', 'Fonsecaea nubica']",HMS,2,[],Yes
complete_1,EqualReads,Fonsecaea,2,"['Fonsecaea monophora', 'Fonsecaea nubica']",FunOMIC,2,[],Yes
complete_1,EqualReads,Fonsecaea,2,"['Fonsecaea monophora', 'Fonsecaea nubica']",MiCoP,2,[],Yes
complete_1,EqualReads,Lachancea,2,"['Lachancea lanzarotensis', 'Lachancea thermotolerans']",Kraken,1,['Lachancea lanzarotensis'],Yes
complete_1,EqualReads,Lachancea,2,"['Lachancea lanzarotensis', 'Lachancea thermotolerans']",Euk,1,['Lachancea lanzarotensis'],Yes
complete_1,EqualReads,Lachancea,2,"['Lachancea lanzarotensis', 'Lachancea thermotolerans']",Metaphlan,0,"['Lachancea lanzarotensis', 'Lachancea thermotolerans']",No
complete_1,EqualReads,Lachancea,2,"['Lachancea lanzarotensis', 'Lachancea thermotolerans']",HMS,0,"['Lachancea lanzarotensis', 'Lachancea thermotolerans']",No
complete_1,EqualReads,Lachancea,2,"['Lachancea lanzarotensis', 'Lachancea thermotolerans']",FunOMIC,2,[],Yes
complete_1,EqualReads,Lachancea,2,"['Lachancea lanzarotensis', 'Lachancea thermotolerans']",MiCoP,2,[],Yes
complete_1,EqualReads,Trichophyton,2,"['Trichophyton rubrum', 'Trichophyton benhamiae']",Kraken,0,"['Trichophyton rubrum', 'Trichophyton benhamiae']",No
complete_1,EqualReads,Trichophyton,2,"['Trichophyton rubrum', 'Trichophyton benhamiae']",Euk,1,['Trichophyton rubrum'],Yes
complete_1,EqualReads,Trichophyton,2,"['Trichophyton rubrum', 'Trichophyton benhamiae']",Metaphlan,0,"['Trichophyton rubrum', 'Trichophyton benhamiae']",No
complete_1,EqualReads,Trichophyton,2,"['Trichophyton rubrum', 'Trichophyton benhamiae']",HMS,0,"['Trichophyton rubrum', 'Trichophyton benhamiae']",No
complete_1,EqualReads,Trichophyton,2,"['Trichophyton rubrum', 'Trichophyton benhamiae']",FunOMIC,1,['Trichophyton benhamiae'],Yes
complete_1,EqualReads,Trichophyton,2,"['Trichophyton rubrum', 'Trichophyton benhamiae']",MiCoP,2,[],Yes
complete_1,EqualReads,Cladophialophora,2,"['Cladophialophora bantiana', 'Cladophialophora carrionii']",Kraken,0,"['Cladophialophora bantiana', 'Cladophialophora carrionii']",No
complete_1,EqualReads,Cladophialophora,2,"['Cladophialophora bantiana', 'Cladophialophora carrionii']",Euk,1,['Cladophialophora bantiana'],Yes
complete_1,EqualReads,Cladophialophora,2,"['Cladophialophora bantiana', 'Cladophialophora carrionii']",Metaphlan,0,"['Cladophialophora bantiana', 'Cladophialophora carrionii']",No
complete_1,EqualReads,Cladophialophora,2,"['Cladophialophora bantiana', 'Cladophialophora carrionii']",HMS,2,[],Yes
complete_1,EqualReads,Cladophialophora,2,"['Cladophialophora bantiana', 'Cladophialophora carrionii']",FunOMIC,2,[],Yes
complete_1,EqualReads,Cladophialophora,2,"['Cladophialophora bantiana', 'Cladophialophora carrionii']",MiCoP,2,[],Yes
complete_1,EqualReads,Kluyveromyces,2,"['Kluyveromyces lactis', 'Kluyveromyces marxianus']",Kraken,2,[],Yes
complete_1,EqualReads,Kluyveromyces,2,"['Kluyveromyces lactis', 'Kluyveromyces marxianus']",Euk,1,['Kluyveromyces marxianus'],Yes
complete_1,EqualReads,Kluyveromyces,2,"['Kluyveromyces lactis', 'Kluyveromyces marxianus']",Metaphlan,0,"['Kluyveromyces lactis', 'Kluyveromyces marxianus']",No
complete_1,EqualReads,Kluyveromyces,2,"['Kluyveromyces lactis', 'Kluyveromyces marxianus']",HMS,1,['Kluyveromyces lactis'],Yes
complete_1,EqualReads,Kluyveromyces,2,"['Kluyveromyces lactis', 'Kluyveromyces marxianus']",FunOMIC,2,[],Yes
complete_1,EqualReads,Kluyveromyces,2,"['Kluyveromyces lactis', 'Kluyveromyces marxianus']",MiCoP,2,[],Yes
